Country_or_Other,Date_Time,NewCases,NewDeaths,NewRecovered
Egypt,2020-05-30 10:19:38.427650,1367.0,34.0,
Ukraine,2020-05-30 10:19:38.427650,393.0,17.0,
Romania,2020-05-30 10:19:38.427650,151.0,11.0,
Philippines,2020-05-30 10:19:38.427650,590.0,8.0,
Israel,2020-05-30 10:19:38.427650,25.0,0.0,
Dominican Republic,2020-05-30 10:19:38.427650,377.0,10.0,
Japan,2020-05-30 10:19:38.427650,85.0,12.0,
Austria,2020-05-30 10:19:38.427650,30.0,0.0,
Argentina,2020-05-30 10:19:38.427650,795.0,8.0,
Afghanistan,2020-05-30 10:19:38.427650,866.0,3.0,
Panama,2020-05-30 10:19:38.427650,487.0,4.0,
Denmark,2020-05-30 10:19:38.427650,40.0,3.0,
S. Korea,2020-05-30 10:19:38.427650,39.0,0.0,
Serbia,2020-05-30 10:19:38.427650,27.0,0.0,
Bahrain,2020-05-30 10:19:38.427650,344.0,2.0,
Oman,2020-05-30 10:19:38.427650,603.0,1.0,
Kazakhstan,2020-05-30 10:19:38.427650,450.0,1.0,
Nigeria,2020-05-30 10:19:38.427650,553.0,12.0,
Algeria,2020-05-30 10:19:38.427650,133.0,8.0,
Czechia,2020-05-30 10:19:38.427650,34.0,0.0,
Armenia,2020-05-30 10:19:38.427650,251.0,7.0,
Bolivia,2020-05-30 10:19:38.427650,344.0,7.0,
Norway,2020-05-30 10:19:38.427650,15.0,0.0,
Moldova,2020-05-30 10:19:38.427650,202.0,3.0,
Morocco,2020-05-30 10:19:38.427650,66.0,2.0,
Ghana,2020-05-30 10:19:38.427650,152.0,1.0,
Malaysia,2020-05-30 10:19:38.427650,30.0,0.0,
Australia,2020-05-30 10:19:38.427650,12.0,0.0,
Finland,2020-05-30 10:19:38.427650,50.0,2.0,
Iraq,2020-05-30 10:19:38.427650,306.0,10.0,
Cameroon,2020-05-30 10:19:38.427650,468.0,14.0,
Azerbaijan,2020-05-30 10:19:38.427650,257.0,3.0,
Honduras,2020-05-30 10:19:38.427650,134.0,3.0,
Sudan,2020-05-30 10:19:38.427650,279.0,29.0,
Guatemala,2020-05-30 10:19:38.427650,259.0,10.0,
Luxembourg,2020-05-30 10:19:38.427650,4.0,0.0,
Hungary,2020-05-30 10:19:38.427650,26.0,7.0,
Tajikistan,2020-05-30 10:19:38.427650,121.0,0.0,
Guinea,2020-05-30 10:19:38.427650,50.0,1.0,
Uzbekistan,2020-05-30 10:19:38.427650,78.0,0.0,
Senegal,2020-05-30 10:19:38.427650,106.0,1.0,
Djibouti,2020-05-30 10:19:38.427650,280.0,2.0,
Thailand,2020-05-30 10:19:38.427650,1.0,0.0,
DRC,2020-05-30 10:19:38.427650,133.0,0.0,
Greece,2020-05-30 10:19:38.427650,6.0,0.0,
Ivory Coast,2020-05-30 10:19:38.427650,49.0,1.0,
Gabon,2020-05-30 10:19:38.427650,42.0,2.0,
Bulgaria,2020-05-30 10:19:38.427650,14.0,3.0,
Bosnia and Herzegovina,2020-05-30 10:19:38.427650,9.0,0.0,
El Salvador,2020-05-30 10:19:38.427650,117.0,2.0,
Croatia,2020-05-30 10:19:38.427650,1.0,0.0,
North Macedonia,2020-05-30 10:19:38.427650,35.0,5.0,
Cuba,2020-05-30 10:19:38.427650,20.0,1.0,
Somalia,2020-05-30 10:19:38.427650,88.0,1.0,
Kenya,2020-05-30 10:19:38.427650,143.0,1.0,
Estonia,2020-05-30 10:19:38.427650,6.0,0.0,
Iceland,2020-05-30 10:19:38.427650,1.0,0.0,
Kyrgyzstan,2020-05-30 10:19:38.427650,60.0,0.0,
Mayotte,2020-05-30 10:19:38.427650,0.0,0.0,
Maldives,2020-05-30 10:19:38.427650,81.0,0.0,
Lithuania,2020-05-30 10:19:38.427650,8.0,2.0,
Sri Lanka,2020-05-30 10:19:38.427650,55.0,0.0,
Haiti,2020-05-30 10:19:38.427650,141.0,0.0,
Slovakia,2020-05-30 10:19:38.427650,1.0,0.0,
New Zealand,2020-05-30 10:19:38.427650,0.0,0.0,
Slovenia,2020-05-30 10:19:38.427650,0.0,0.0,
Venezuela,2020-05-30 10:19:38.427650,89.0,0.0,
Nepal,2020-05-30 10:19:38.427650,189.0,0.0,
Equatorial Guinea,2020-05-30 10:19:38.427650,0.0,0.0,
Guinea-Bissau,2020-05-30 10:19:38.427650,0.0,0.0,
Mali,2020-05-30 10:19:38.427650,24.0,3.0,
Lebanon,2020-05-30 10:19:38.427650,19.0,0.0,
Albania,2020-05-30 10:19:38.427650,23.0,0.0,
Hong Kong,2020-05-30 10:19:38.427650,3.0,0.0,
Tunisia,2020-05-30 10:19:38.427650,5.0,0.0,
Latvia,2020-05-30 10:19:38.427650,1.0,0.0,
Ethiopia,2020-05-30 10:19:38.427650,95.0,0.0,
Zambia,2020-05-30 10:19:38.427650,0.0,0.0,
Costa Rica,2020-05-30 10:19:38.427650,25.0,0.0,
South Sudan,2020-05-30 10:19:38.427650,0.0,0.0,
Paraguay,2020-05-30 10:19:38.427650,47.0,0.0,
CAR,2020-05-30 10:19:38.427650,88.0,0.0,
Niger,2020-05-30 10:19:38.427650,1.0,0.0,
Cyprus,2020-05-30 10:19:38.427650,2.0,0.0,
Sierra Leone,2020-05-30 10:19:38.427650,23.0,1.0,
Burkina Faso,2020-05-30 10:19:38.427650,0.0,0.0,
Uruguay,2020-05-30 10:19:38.427650,5.0,0.0,
Andorra,2020-05-30 10:19:38.427650,0.0,0.0,
Chad,2020-05-30 10:19:38.427650,0.0,0.0,
Nicaragua,2020-05-30 10:19:38.427650,0.0,0.0,
Madagascar,2020-05-30 10:19:38.427650,60.0,1.0,
Georgia,2020-05-30 10:19:38.427650,11.0,0.0,
Jordan,2020-05-30 10:19:38.427650,4.0,0.0,
Diamond Princess,2020-05-30 10:19:38.427650,0.0,0.0,
San Marino,2020-05-30 10:19:38.427650,0.0,0.0,
Malta,2020-05-30 10:19:38.427650,2.0,0.0,
Jamaica,2020-05-30 10:19:38.427650,6.0,0.0,
Congo,2020-05-30 10:19:38.427650,0.0,0.0,
Channel Islands,2020-05-30 10:19:38.427650,0.0,0.0,
Tanzania,2020-05-30 10:19:38.427650,0.0,0.0,
Mauritania,2020-05-30 10:19:38.427650,60.0,0.0,
Sao Tome and Principe,2020-05-30 10:19:38.427650,16.0,0.0,
French Guiana,2020-05-30 10:19:38.427650,27.0,0.0,
Réunion,2020-05-30 10:19:38.427650,1.0,0.0,
Palestine,2020-05-30 10:19:38.427650,1.0,0.0,
Taiwan,2020-05-30 10:19:38.427650,0.0,0.0,
Togo,2020-05-30 10:19:38.427650,5.0,0.0,
Cabo Verde,2020-05-30 10:19:38.427650,16.0,0.0,
Uganda,2020-05-30 10:19:38.427650,84.0,0.0,
Rwanda,2020-05-30 10:19:38.427650,4.0,1.0,
Isle of Man,2020-05-30 10:19:38.427650,0.0,0.0,
Mauritius,2020-05-30 10:19:38.427650,0.0,0.0,
Vietnam,2020-05-30 10:19:38.427650,1.0,0.0,
Montenegro,2020-05-30 10:19:38.427650,0.0,0.0,
Yemen,2020-05-30 10:19:38.427650,27.0,12.0,
Eswatini,2020-05-30 10:19:38.427650,4.0,0.0,
Liberia,2020-05-30 10:19:38.427650,7.0,0.0,
Malawi,2020-05-30 10:19:38.427650,6.0,0.0,
Mozambique,2020-05-30 10:19:38.427650,10.0,0.0,
Myanmar,2020-05-30 10:19:38.427650,17.0,0.0,
Benin,2020-05-30 10:19:38.427650,0.0,0.0,
Martinique,2020-05-30 10:19:38.427650,0.0,0.0,
Faeroe Islands,2020-05-30 10:19:38.427650,0.0,0.0,
Mongolia,2020-05-30 10:19:38.427650,0.0,0.0,
Zimbabwe,2020-05-30 10:19:38.427650,25.0,0.0,
Gibraltar,2020-05-30 10:19:38.427650,8.0,0.0,
Guadeloupe,2020-05-30 10:19:38.427650,0.0,0.0,
Guyana,2020-05-30 10:19:38.427650,2.0,1.0,
Brunei,2020-05-30 10:19:38.427650,0.0,0.0,
Cayman Islands,2020-05-30 10:19:38.427650,0.0,0.0,
Bermuda,2020-05-30 10:19:38.427650,0.0,0.0,
Libya,2020-05-30 10:19:38.427650,12.0,0.0,
Cambodia,2020-05-30 10:19:38.427650,1.0,0.0,
Syria,2020-05-30 10:19:38.427650,0.0,0.0,
Trinidad and Tobago,2020-05-30 10:19:38.427650,0.0,0.0,
Comoros,2020-05-30 10:19:38.427650,19.0,0.0,
Bahamas,2020-05-30 10:19:38.427650,0.0,0.0,
Aruba,2020-05-30 10:19:38.427650,0.0,0.0,
Monaco,2020-05-30 10:19:38.427650,1.0,0.0,
Barbados,2020-05-30 10:19:38.427650,0.0,0.0,
Angola,2020-05-30 10:19:38.427650,3.0,0.0,
Liechtenstein,2020-05-30 10:19:38.427650,0.0,0.0,
Sint Maarten,2020-05-30 10:19:38.427650,0.0,0.0,
Burundi,2020-05-30 10:19:38.427650,21.0,0.0,
French Polynesia,2020-05-30 10:19:38.427650,0.0,0.0,
Macao,2020-05-30 10:19:38.427650,0.0,0.0,
Saint Martin,2020-05-30 10:19:38.427650,1.0,0.0,
Eritrea,2020-05-30 10:19:38.427650,0.0,0.0,
Botswana,2020-05-30 10:19:38.427650,0.0,0.0,
Bhutan,2020-05-30 10:19:38.427650,2.0,0.0,
St. Vincent Grenadines,2020-05-30 10:19:38.427650,0.0,0.0,
Antigua and Barbuda,2020-05-30 10:19:38.427650,0.0,0.0,
Gambia,2020-05-30 10:19:38.427650,0.0,0.0,
Timor-Leste,2020-05-30 10:19:38.427650,0.0,0.0,
Grenada,2020-05-30 10:19:38.427650,0.0,0.0,
Namibia,2020-05-30 10:19:38.427650,0.0,0.0,
Curaçao,2020-05-30 10:19:38.427650,1.0,0.0,
Laos,2020-05-30 10:19:38.427650,0.0,0.0,
New Caledonia,2020-05-30 10:19:38.427650,0.0,0.0,
Belize,2020-05-30 10:19:38.427650,0.0,0.0,
Fiji,2020-05-30 10:19:38.427650,0.0,0.0,
Saint Lucia,2020-05-30 10:19:38.427650,0.0,0.0,
Dominica,2020-05-30 10:19:38.427650,0.0,0.0,
Saint Kitts and Nevis,2020-05-30 10:19:38.427650,0.0,0.0,
Falkland Islands,2020-05-30 10:19:38.427650,0.0,0.0,
Greenland,2020-05-30 10:19:38.427650,0.0,0.0,
Suriname,2020-05-30 10:19:38.427650,0.0,0.0,
Turks and Caicos,2020-05-30 10:19:38.427650,0.0,0.0,
Vatican City,2020-05-30 10:19:38.427650,0.0,0.0,
Montserrat,2020-05-30 10:19:38.427650,0.0,0.0,
Seychelles,2020-05-30 10:19:38.427650,0.0,0.0,
MS Zaandam,2020-05-30 10:19:38.427650,0.0,0.0,
Western Sahara,2020-05-30 10:19:38.427650,0.0,0.0,
British Virgin Islands,2020-05-30 10:19:38.427650,0.0,0.0,
Papua New Guinea,2020-05-30 10:19:38.427650,0.0,0.0,
Caribbean Netherlands,2020-05-30 10:19:38.427650,0.0,0.0,
St. Barth,2020-05-30 10:19:38.427650,0.0,0.0,
Anguilla,2020-05-30 10:19:38.427650,0.0,0.0,
Lesotho,2020-05-30 10:19:38.427650,0.0,0.0,
Saint Pierre Miquelon,2020-05-30 10:19:38.427650,0.0,0.0,
China,2020-05-29 11:08:11.064171,0.0,0.0,
USA,2020-05-29 11:08:11.064171,25069.0,1212.0,
Brazil,2020-05-29 11:08:11.064171,29526.0,1180.0,
Russia,2020-05-29 11:08:11.064171,8572.0,232.0,
Spain,2020-05-29 11:08:11.064171,658.0,2.0,
UK,2020-05-29 11:08:11.064171,2095.0,324.0,
Italy,2020-05-29 11:08:11.064171,516.0,87.0,
France,2020-05-29 11:08:11.064171,597.0,52.0,
Germany,2020-05-29 11:08:11.064171,567.0,24.0,
India,2020-05-29 11:08:11.064171,8105.0,269.0,
Turkey,2020-05-29 11:08:11.064171,1141.0,28.0,
Peru,2020-05-29 11:08:11.064171,6506.0,131.0,
Iran,2020-05-29 11:08:11.064171,2819.0,50.0,
Chile,2020-05-29 11:08:11.064171,3695.0,54.0,
Canada,2020-05-29 11:08:11.064171,906.0,102.0,
Saudi Arabia,2020-05-29 11:08:11.064171,1581.0,17.0,
Mexico,2020-05-29 11:08:11.064171,3377.0,447.0,
Pakistan,2020-05-29 11:08:11.064171,2801.0,57.0,
Belgium,2020-05-29 11:08:11.064171,212.0,42.0,
Qatar,2020-05-29 11:08:11.064171,1993.0,3.0,
Netherlands,2020-05-29 11:08:11.064171,176.0,28.0,
Bangladesh,2020-05-29 11:08:11.064171,2523.0,23.0,
Belarus,2020-05-29 11:08:11.064171,906.0,5.0,
Ecuador,2020-05-29 11:08:11.064171,100.0,21.0,
Sweden,2020-05-29 11:08:11.064171,749.0,84.0,
Singapore,2020-05-29 11:08:11.064171,611.0,0.0,
UAE,2020-05-29 11:08:11.064171,638.0,2.0,
Portugal,2020-05-29 11:08:11.064171,350.0,14.0,
Switzerland,2020-05-29 11:08:11.064171,32.0,0.0,
South Africa,2020-05-29 11:08:11.064171,1837.0,34.0,
Colombia,2020-05-29 11:08:11.064171,1322.0,31.0,
Indonesia,2020-05-29 11:08:11.064171,678.0,24.0,
Kuwait,2020-05-29 11:08:11.064171,1072.0,9.0,
Ireland,2020-05-29 11:08:11.064171,35.0,6.0,
Poland,2020-05-29 11:08:11.064171,330.0,13.0,
Ukraine,2020-05-29 11:08:11.064171,429.0,10.0,
Egypt,2020-05-29 11:08:11.064171,1289.0,34.0,
Romania,2020-05-29 11:08:11.064171,191.0,13.0,
Israel,2020-05-29 11:08:11.064171,115.0,0.0,
Japan,2020-05-29 11:08:11.064171,36.0,7.0,
Austria,2020-05-29 11:08:11.064171,27.0,0.0,
Philippines,2020-05-29 11:08:11.064171,1046.0,21.0,
Dominican Republic,2020-05-29 11:08:11.064171,463.0,3.0,
Argentina,2020-05-29 11:08:11.064171,717.0,12.0,
Afghanistan,2020-05-29 11:08:11.064171,623.0,11.0,
Panama,2020-05-29 11:08:11.064171,400.0,6.0,
Denmark,2020-05-29 11:08:11.064171,81.0,0.0,
S. Korea,2020-05-29 11:08:11.064171,58.0,0.0,
Serbia,2020-05-29 11:08:11.064171,54.0,1.0,
Bahrain,2020-05-29 11:08:11.064171,397.0,0.0,
Kazakhstan,2020-05-29 11:08:11.064171,356.0,0.0,
Oman,2020-05-29 11:08:11.064171,811.0,0.0,
Nigeria,2020-05-29 11:08:11.064171,387.0,2.0,
Czechia,2020-05-29 11:08:11.064171,56.0,0.0,
Algeria,2020-05-29 11:08:11.064171,137.0,8.0,
Armenia,2020-05-29 11:08:11.064171,460.0,7.0,
Norway,2020-05-29 11:08:11.064171,11.0,0.0,
Bolivia,2020-05-29 11:08:11.064171,619.0,13.0,
Moldova,2020-05-29 11:08:11.064171,171.0,6.0,
Malaysia,2020-05-29 11:08:11.064171,103.0,0.0,
Morocco,2020-05-29 11:08:11.064171,71.0,0.0,
Ghana,2020-05-29 11:08:11.064171,313.0,0.0,
Australia,2020-05-29 11:08:11.064171,23.0,0.0,
Finland,2020-05-29 11:08:11.064171,33.0,1.0,
Iraq,2020-05-29 11:08:11.064171,416.0,6.0,
Cameroon,2020-05-29 11:08:11.064171,0.0,2.0,
Azerbaijan,2020-05-29 11:08:11.064171,230.0,2.0,
Honduras,2020-05-29 11:08:11.064171,112.0,2.0,
Sudan,2020-05-29 11:08:11.064171,175.0,38.0,
Guatemala,2020-05-29 11:08:11.064171,203.0,12.0,
Luxembourg,2020-05-29 11:08:11.064171,4.0,0.0,
Hungary,2020-05-29 11:08:11.064171,25.0,8.0,
Tajikistan,2020-05-29 11:08:11.064171,123.0,0.0,
Guinea,2020-05-29 11:08:11.064171,103.0,0.0,
Uzbekistan,2020-05-29 11:08:11.064171,24.0,0.0,
Senegal,2020-05-29 11:08:11.064171,81.0,2.0,
Thailand,2020-05-29 11:08:11.064171,11.0,0.0,
Djibouti,2020-05-29 11:08:11.064171,0.0,0.0,
Greece,2020-05-29 11:08:11.064171,3.0,0.0,
DRC,2020-05-29 11:08:11.064171,173.0,0.0,
Ivory Coast,2020-05-29 11:08:11.064171,109.0,0.0,
Gabon,2020-05-29 11:08:11.064171,182.0,1.0,
Bosnia and Herzegovina,2020-05-29 11:08:11.064171,23.0,0.0,
Bulgaria,2020-05-29 11:08:11.064171,8.0,2.0,
El Salvador,2020-05-29 11:08:11.064171,84.0,3.0,
Croatia,2020-05-29 11:08:11.064171,0.0,1.0,
North Macedonia,2020-05-29 11:08:11.064171,52.0,5.0,
Cuba,2020-05-29 11:08:11.064171,22.0,0.0,
Estonia,2020-05-29 11:08:11.064171,8.0,1.0,
Somalia,2020-05-29 11:08:11.064171,0.0,0.0,
Iceland,2020-05-29 11:08:11.064171,0.0,0.0,
Kenya,2020-05-29 11:08:11.064171,127.0,4.0,
Mayotte,2020-05-29 11:08:11.064171,29.0,0.0,
Lithuania,2020-05-29 11:08:11.064171,6.0,0.0,
Kyrgyzstan,2020-05-29 11:08:11.064171,68.0,0.0,
Maldives,2020-05-29 11:08:11.064171,78.0,0.0,
Sri Lanka,2020-05-29 11:08:11.064171,28.0,0.0,
Slovakia,2020-05-29 11:08:11.064171,0.0,0.0,
New Zealand,2020-05-29 11:08:11.064171,0.0,0.0,
Slovenia,2020-05-29 11:08:11.064171,0.0,0.0,
Haiti,2020-05-29 11:08:11.064171,123.0,1.0,
Venezuela,2020-05-29 11:08:11.064171,45.0,3.0,
Equatorial Guinea,2020-05-29 11:08:11.064171,263.0,0.0,
Guinea-Bissau,2020-05-29 11:08:11.064171,61.0,0.0,
Mali,2020-05-29 11:08:11.064171,32.0,1.0,
Nepal,2020-05-29 11:08:11.064171,170.0,1.0,
Lebanon,2020-05-29 11:08:11.064171,4.0,0.0,
Albania,2020-05-29 11:08:11.064171,23.0,0.0,
Hong Kong,2020-05-29 11:08:11.064171,13.0,0.0,
Tunisia,2020-05-29 11:08:11.064171,3.0,0.0,
Latvia,2020-05-29 11:08:11.064171,3.0,0.0,
Zambia,2020-05-29 11:08:11.064171,0.0,0.0,
Costa Rica,2020-05-29 11:08:11.064171,22.0,0.0,
South Sudan,2020-05-29 11:08:11.064171,0.0,0.0,
Ethiopia,2020-05-29 11:08:11.064171,137.0,1.0,
Niger,2020-05-29 11:08:11.064171,0.0,0.0,
Cyprus,2020-05-29 11:08:11.064171,1.0,0.0,
Paraguay,2020-05-29 11:08:11.064171,17.0,0.0,
CAR,2020-05-29 11:08:11.064171,119.0,0.0,
Burkina Faso,2020-05-29 11:08:11.064171,0.0,0.0,
Sierra Leone,2020-05-29 11:08:11.064171,17.0,0.0,
Uruguay,2020-05-29 11:08:11.064171,5.0,0.0,
Andorra,2020-05-29 11:08:11.064171,1.0,0.0,
Chad,2020-05-29 11:08:11.064171,33.0,0.0,
Nicaragua,2020-05-29 11:08:11.064171,0.0,0.0,
Georgia,2020-05-29 11:08:11.064171,8.0,0.0,
Jordan,2020-05-29 11:08:11.064171,2.0,0.0,
Diamond Princess,2020-05-29 11:08:11.064171,0.0,0.0,
Madagascar,2020-05-29 11:08:11.064171,42.0,3.0,
San Marino,2020-05-29 11:08:11.064171,1.0,0.0,
Malta,2020-05-29 11:08:11.064171,0.0,2.0,
Congo,2020-05-29 11:08:11.064171,0.0,0.0,
Jamaica,2020-05-29 11:08:11.064171,0.0,0.0,
Channel Islands,2020-05-29 11:08:11.064171,0.0,0.0,
Tanzania,2020-05-29 11:08:11.064171,0.0,0.0,
Réunion,2020-05-29 11:08:11.064171,5.0,0.0,
Sao Tome and Principe,2020-05-29 11:08:11.064171,5.0,0.0,
French Guiana,2020-05-29 11:08:11.064171,14.0,0.0,
Palestine,2020-05-29 11:08:11.064171,0.0,0.0,
Taiwan,2020-05-29 11:08:11.064171,1.0,0.0,
Togo,2020-05-29 11:08:11.064171,6.0,0.0,
Mauritania,2020-05-29 11:08:11.064171,77.0,1.0,
Cabo Verde,2020-05-29 11:08:11.064171,15.0,0.0,
Rwanda,2020-05-29 11:08:11.064171,6.0,0.0,
Isle of Man,2020-05-29 11:08:11.064171,0.0,0.0,
Mauritius,2020-05-29 11:08:11.064171,1.0,0.0,
Uganda,2020-05-29 11:08:11.064171,12.0,0.0,
Vietnam,2020-05-29 11:08:11.064171,0.0,0.0,
Montenegro,2020-05-29 11:08:11.064171,0.0,0.0,
Yemen,2020-05-29 11:08:11.064171,5.0,8.0,
Eswatini,2020-05-29 11:08:11.064171,0.0,0.0,
Liberia,2020-05-29 11:08:11.064171,4.0,0.0,
Malawi,2020-05-29 11:08:11.064171,70.0,0.0,
Mozambique,2020-05-29 11:08:11.064171,1.0,0.0,
Benin,2020-05-29 11:08:11.064171,14.0,0.0,
Myanmar,2020-05-29 11:08:11.064171,1.0,0.0,
Martinique,2020-05-29 11:08:11.064171,3.0,0.0,
Faeroe Islands,2020-05-29 11:08:11.064171,0.0,0.0,
Mongolia,2020-05-29 11:08:11.064171,18.0,0.0,
Guadeloupe,2020-05-29 11:08:11.064171,1.0,0.0,
Gibraltar,2020-05-29 11:08:11.064171,3.0,0.0,
Guyana,2020-05-29 11:08:11.064171,0.0,0.0,
Zimbabwe,2020-05-29 11:08:11.064171,0.0,0.0,
Brunei,2020-05-29 11:08:11.064171,0.0,0.0,
Cayman Islands,2020-05-29 11:08:11.064171,1.0,0.0,
Bermuda,2020-05-29 11:08:11.064171,0.0,0.0,
Cambodia,2020-05-29 11:08:11.064171,0.0,0.0,
Syria,2020-05-29 11:08:11.064171,0.0,0.0,
Libya,2020-05-29 11:08:11.064171,13.0,0.0,
Trinidad and Tobago,2020-05-29 11:08:11.064171,0.0,0.0,
Bahamas,2020-05-29 11:08:11.064171,2.0,0.0,
Aruba,2020-05-29 11:08:11.064171,0.0,0.0,
Monaco,2020-05-29 11:08:11.064171,0.0,0.0,
Barbados,2020-05-29 11:08:11.064171,0.0,0.0,
Comoros,2020-05-29 11:08:11.064171,0.0,0.0,
Liechtenstein,2020-05-29 11:08:11.064171,0.0,0.0,
Angola,2020-05-29 11:08:11.064171,7.0,0.0,
Sint Maarten,2020-05-29 11:08:11.064171,0.0,0.0,
French Polynesia,2020-05-29 11:08:11.064171,0.0,0.0,
Macao,2020-05-29 11:08:11.064171,0.0,0.0,
Burundi,2020-05-29 11:08:11.064171,0.0,0.0,
Saint Martin,2020-05-29 11:08:11.064171,0.0,0.0,
Eritrea,2020-05-29 11:08:11.064171,0.0,0.0,
Botswana,2020-05-29 11:08:11.064171,0.0,0.0,
Bhutan,2020-05-29 11:08:11.064171,0.0,0.0,
St. Vincent Grenadines,2020-05-29 11:08:11.064171,1.0,0.0,
Antigua and Barbuda,2020-05-29 11:08:11.064171,0.0,0.0,
Gambia,2020-05-29 11:08:11.064171,0.0,0.0,
Timor-Leste,2020-05-29 11:08:11.064171,0.0,0.0,
Grenada,2020-05-29 11:08:11.064171,0.0,0.0,
Namibia,2020-05-29 11:08:11.064171,1.0,0.0,
Laos,2020-05-29 11:08:11.064171,0.0,0.0,
New Caledonia,2020-05-29 11:08:11.064171,0.0,0.0,
Belize,2020-05-29 11:08:11.064171,0.0,0.0,
Curaçao,2020-05-29 11:08:11.064171,0.0,0.0,
Fiji,2020-05-29 11:08:11.064171,0.0,0.0,
Saint Lucia,2020-05-29 11:08:11.064171,0.0,0.0,
Dominica,2020-05-29 11:08:11.064171,0.0,0.0,
Saint Kitts and Nevis,2020-05-29 11:08:11.064171,0.0,0.0,
Falkland Islands,2020-05-29 11:08:11.064171,0.0,0.0,
Greenland,2020-05-29 11:08:11.064171,0.0,0.0,
Suriname,2020-05-29 11:08:11.064171,0.0,0.0,
Turks and Caicos,2020-05-29 11:08:11.064171,0.0,0.0,
Vatican City,2020-05-29 11:08:11.064171,0.0,0.0,
Montserrat,2020-05-29 11:08:11.064171,0.0,0.0,
Seychelles,2020-05-29 11:08:11.064171,0.0,0.0,
MS Zaandam,2020-05-29 11:08:11.064171,0.0,0.0,
Western Sahara,2020-05-29 11:08:11.064171,0.0,0.0,
British Virgin Islands,2020-05-29 11:08:11.064171,0.0,0.0,
Papua New Guinea,2020-05-29 11:08:11.064171,0.0,0.0,
Caribbean Netherlands,2020-05-29 11:08:11.064171,0.0,0.0,
St. Barth,2020-05-29 11:08:11.064171,0.0,0.0,
Anguilla,2020-05-29 11:08:11.064171,0.0,0.0,
Lesotho,2020-05-29 11:08:11.064171,0.0,0.0,
Saint Pierre Miquelon,2020-05-29 11:08:11.064171,0.0,0.0,
China,2020-05-28 17:20:58.416372,2.0,0.0,8.0
USA,2020-05-28 17:20:58.416372,22658.0,1223.0,8595.0
Brazil,2020-05-28 17:20:58.416372,24151.0,1067.0,26534.0
Russia,2020-05-28 17:20:58.416372,8371.0,174.0,8785.0
Spain,2020-05-28 17:20:58.416372,1137.0,1.0,0.0
UK,2020-05-28 17:20:58.416372,1887.0,377.0,0.0
Italy,2020-05-28 17:20:58.416372,593.0,70.0,3503.0
France,2020-05-28 17:20:58.416372,3325.0,66.0,607.0
Germany,2020-05-28 17:20:58.416372,557.0,37.0,400.0
India,2020-05-28 17:20:58.416372,7300.0,177.0,3171.0
Turkey,2020-05-28 17:20:58.416372,1182.0,30.0,1576.0
Iran,2020-05-28 17:20:58.416372,2258.0,63.0,1812.0
Peru,2020-05-28 17:20:58.416372,5874.0,116.0,3273.0
Canada,2020-05-28 17:20:58.416372,993.0,112.0,676.0
Chile,2020-05-28 17:20:58.416372,4654.0,49.0,2610.0
Saudi Arabia,2020-05-28 17:20:58.416372,1644.0,16.0,3531.0
Mexico,2020-05-28 17:20:58.416372,3463.0,463.0,2164.0
Pakistan,2020-05-28 17:20:58.416372,2076.0,35.0,1089.0
Belgium,2020-05-28 17:20:58.416372,257.0,24.0,107.0
Qatar,2020-05-28 17:20:58.416372,1967.0,3.0,2116.0
Netherlands,2020-05-28 17:20:58.416372,182.0,32.0,0.0
Bangladesh,2020-05-28 17:20:58.416372,2029.0,15.0,500.0
Belarus,2020-05-28 17:20:58.416372,902.0,5.0,737.0
Ecuador,2020-05-28 17:20:58.416372,368.0,38.0,0.0
Sweden,2020-05-28 17:20:58.416372,639.0,46.0,0.0
Singapore,2020-05-28 17:20:58.416372,373.0,0.0,1018.0
UAE,2020-05-28 17:20:58.416372,563.0,3.0,314.0
Portugal,2020-05-28 17:20:58.416372,304.0,13.0,288.0
Switzerland,2020-05-28 17:20:58.416372,20.0,2.0,0.0
South Africa,2020-05-28 17:20:58.416372,1466.0,25.0,919.0
Colombia,2020-05-28 17:20:58.416372,1262.0,19.0,554.0
Ireland,2020-05-28 17:20:58.416372,38.0,8.0,0.0
Indonesia,2020-05-28 17:20:58.416372,687.0,23.0,183.0
Kuwait,2020-05-28 17:20:58.416372,845.0,10.0,752.0
Poland,2020-05-28 17:20:58.416372,352.0,10.0,230.0
Ukraine,2020-05-28 17:20:58.416372,477.0,11.0,444.0
Egypt,2020-05-28 17:20:58.416372,1127.0,29.0,154.0
Romania,2020-05-28 17:20:58.416372,197.0,8.0,467.0
Israel,2020-05-28 17:20:58.416372,79.0,3.0,109.0
Japan,2020-05-28 17:20:58.416372,32.0,9.0,174.0
Austria,2020-05-28 17:20:58.416372,37.0,23.0,58.0
Dominican Republic,2020-05-28 17:20:58.416372,345.0,11.0,162.0
Philippines,2020-05-28 17:20:58.416372,539.0,17.0,92.0
Argentina,2020-05-28 17:20:58.416372,769.0,8.0,268.0
Afghanistan,2020-05-28 17:20:58.416372,580.0,8.0,71.0
Panama,2020-05-28 17:20:58.416372,403.0,5.0,0.0
Denmark,2020-05-28 17:20:58.416372,32.0,3.0,74.0
S. Korea,2020-05-28 17:20:58.416372,79.0,0.0,45.0
Serbia,2020-05-28 17:20:58.416372,25.0,1.0,161.0
Bahrain,2020-05-28 17:20:58.416372,360.0,0.0,267.0
